"date","river","obs","mle","mu_l","sd_l","mle_rescaled","flow_cfs"
2021-05-27,"chehalis_doty",-0.567696986558771,-0.567696986558771,5.42246624941165,1.43966954691409,100,100
2021-05-28,"chehalis_doty",-0.215659532231277,-0.215659532231277,5.42246624941165,1.43966954691409,166,166
2021-05-29,"chehalis_doty",-0.380135099324399,-0.380135099324399,5.42246624941165,1.43966954691409,131,131
2021-05-30,"chehalis_doty",-0.514239551620946,-0.514239551620946,5.42246624941165,1.43966954691409,108,108
2021-05-31,"chehalis_doty",-0.606256328214118,-0.606256328214118,5.42246624941165,1.43966954691409,94.6,94.6
2021-06-01,"chehalis_doty",-0.672459145387421,-0.672459145387421,5.42246624941165,1.43966954691409,86,86
2021-06-02,"chehalis_doty",-0.734956540717626,-0.734956540717626,5.42246624941165,1.43966954691409,78.6,78.6
2021-06-03,"chehalis_doty",-0.778725590333075,-0.778725590333075,5.42246624941165,1.43966954691409,73.8,73.8
2021-06-04,"chehalis_doty",-0.810500952871138,-0.810500952871138,5.42246624941165,1.43966954691409,70.5,70.5
2021-06-05,"chehalis_doty",-0.768448816091055,-0.768448816091055,5.42246624941165,1.43966954691409,74.9000000000001,74.9
2021-06-06,"chehalis_doty",-0.648641823174744,-0.648641823174744,5.42246624941165,1.43966954691409,89,89
2021-06-07,"chehalis_doty",-0.224079075839966,-0.224079075839966,5.42246624941165,1.43966954691409,164,164
2021-06-08,"chehalis_doty",-0.401674928939487,-0.401674928939486,5.42246624941165,1.43966954691409,127,127
2021-06-09,"chehalis_doty",-0.476684251943899,-0.4766842519439,5.42246624941165,1.43966954691409,114,114
2021-06-10,"chehalis_doty",-0.520701029313694,-0.520701029313694,5.42246624941165,1.43966954691409,107,107
2021-06-11,"chehalis_doty",-0.520701029313694,-0.520701029313694,5.42246624941165,1.43966954691409,107,107
2021-06-12,"chehalis_doty",-0.36440754795798,-0.36440754795798,5.42246624941165,1.43966954691409,134,134
2021-06-13,"chehalis_doty",0.0198463628096425,0.0198463628096426,5.42246624941165,1.43966954691409,233,233
2021-06-14,"chehalis_doty",0.386491133803692,0.386491133803692,5.42246624941165,1.43966954691409,395,395
2021-06-15,"chehalis_doty",0.119642129375727,0.119642129375727,5.42246624941165,1.43966954691409,269,269
2021-06-16,"chehalis_doty",-0.0457604836337965,-0.0457604836337965,5.42246624941165,1.43966954691409,212,212
2021-06-17,"chehalis_doty",-0.182966258306803,-0.182966258306803,5.42246624941165,1.43966954691409,174,174
2021-06-18,"chehalis_doty",-0.295383045754535,-0.295383045754535,5.42246624941165,1.43966954691409,148,148
2021-06-19,"chehalis_doty",-0.380135099324399,-0.380135099324399,5.42246624941165,1.43966954691409,131,131
2021-06-20,"chehalis_doty",-0.452730021512972,-0.452730021512972,5.42246624941165,1.43966954691409,118,118
2021-06-21,"chehalis_doty",-0.520701029313694,-0.520701029313694,5.42246624941165,1.43966954691409,107,107
2021-06-22,"chehalis_doty",-0.58528283328211,-0.58528283328211,5.42246624941165,1.43966954691409,97.5,97.5
2021-06-23,"chehalis_doty",-0.631680620237245,-0.631680620237245,5.42246624941165,1.43966954691409,91.2,91.2
2021-06-24,"chehalis_doty",-0.677322202659133,-0.677322202659133,5.42246624941165,1.43966954691409,85.4,85.4
2021-06-25,"chehalis_doty",-0.724432038721261,-0.724432038721261,5.42246624941165,1.43966954691409,79.8,79.8
2021-06-26,"chehalis_doty",-0.771236527564192,-0.771236527564192,5.42246624941165,1.43966954691409,74.6,74.6
2021-06-27,"chehalis_doty",-0.81743219627438,-0.81743219627438,5.42246624941165,1.43966954691409,69.8,69.8
2021-06-28,"chehalis_doty",-0.870133740475342,-0.870133740475342,5.42246624941165,1.43966954691409,64.7,64.7
2021-06-29,"chehalis_doty",-0.915606889901828,-0.915606889901828,5.42246624941165,1.43966954691409,60.6,60.6
2021-06-30,"chehalis_doty",-0.929499429859724,-0.929499429859724,5.42246624941165,1.43966954691409,59.4,59.4
2021-07-01,"chehalis_doty",-0.888628592417161,-0.888628592417161,5.42246624941165,1.43966954691409,63,63
2021-07-02,"chehalis_doty",-0.899742491006416,-0.899742491006416,5.42246624941165,1.43966954691409,62.0000000000001,62
2021-07-03,"chehalis_doty",-0.946066576031083,-0.946066576031083,5.42246624941165,1.43966954691409,58,58
2021-07-04,"chehalis_doty",-0.988026988352818,-0.988026988352818,5.42246624941165,1.43966954691409,54.6,54.6
2021-07-05,"chehalis_doty",-1.01792100936079,-1.01792100936079,5.42246624941165,1.43966954691409,52.3,52.3
2021-07-06,"chehalis_doty",-1.04224814392068,-1.04224814392068,5.42246624941165,1.43966954691409,50.5,50.5
2021-07-07,"chehalis_doty",-1.0660334795872,-1.0660334795872,5.42246624941165,1.43966954691409,48.8,48.8
2021-07-08,"chehalis_doty",-1.0789633970687,-1.0789633970687,5.42246624941165,1.43966954691409,47.9,47.9
2021-07-09,"chehalis_doty",-1.10256155082385,-1.10256155082385,5.42246624941165,1.43966954691409,46.3,46.3
2021-07-10,"chehalis_doty",-1.1269896979275,-1.1269896979275,5.42246624941165,1.43966954691409,44.7,44.7
2021-07-11,"chehalis_doty",-1.14909259416455,-1.14909259416455,5.42246624941165,1.43966954691409,43.3,43.3
2021-07-12,"chehalis_doty",-1.17192200536575,-1.17192200536575,5.42246624941165,1.43966954691409,41.9,41.9
2021-07-13,"chehalis_doty",-1.188700691788,-1.188700691788,5.42246624941165,1.43966954691409,40.9,40.9
2021-07-14,"chehalis_doty",-1.21113705217192,-1.21113705217192,5.42246624941165,1.43966954691409,39.6,39.6
2021-07-15,"chehalis_doty",-1.20938521305154,-1.20938521305154,5.42246624941165,1.43966954691409,39.7,39.7
2021-07-16,"chehalis_doty",-1.21113705217192,-1.21113705217192,5.42246624941165,1.43966954691409,39.6,39.6
2021-07-17,"chehalis_doty",-1.19552732013291,-1.19552732013291,5.42246624941165,1.43966954691409,40.5,40.5
2021-07-18,"chehalis_doty",-1.22531313283915,-1.22531313283915,5.42246624941165,1.43966954691409,38.8,38.8
2021-07-19,"chehalis_doty",-1.26207323627246,-1.26207323627246,5.42246624941165,1.43966954691409,36.8,36.8
2021-07-20,"chehalis_doty",-1.28901415831828,-1.28901415831828,5.42246624941165,1.43966954691409,35.4,35.4
2021-07-21,"chehalis_doty",-1.3028868787837,-1.3028868787837,5.42246624941165,1.43966954691409,34.7,34.7
2021-07-22,"chehalis_doty",-1.31296838874921,-1.31296838874921,5.42246624941165,1.43966954691409,34.2,34.2
2021-07-23,"chehalis_doty",-1.33358129134878,-1.33358129134878,5.42246624941165,1.43966954691409,33.2,33.2
2021-07-24,"chehalis_doty",-1.35482465475647,-1.35482465475647,5.42246624941165,1.43966954691409,32.2,32.2
2021-07-25,"chehalis_doty",-1.37673826528088,-1.37673826528088,5.42246624941165,1.43966954691409,31.2,31.2
2021-07-26,"chehalis_doty",-1.39478093796153,-1.39478093796153,5.42246624941165,1.43966954691409,30.4,30.4
2021-07-27,"chehalis_doty",-1.4086273202397,-1.4086273202397,5.42246624941165,1.43966954691409,29.8,29.8
2021-07-28,"chehalis_doty",-1.42752927144316,-1.42752927144316,5.42246624941165,1.43966954691409,29,29
2021-07-29,"chehalis_doty",-1.44942752838299,-1.44942752838299,5.42246624941165,1.43966954691409,28.1,28.1
2021-07-30,"chehalis_doty",-1.47459708797514,-1.47459708797514,5.42246624941165,1.43966954691409,27.1,27.1
2021-07-31,"chehalis_doty",-1.48753235644554,-1.48753235644554,5.42246624941165,1.43966954691409,26.6,26.6
2021-08-01,"chehalis_doty",-1.46189830937234,-1.46189830937234,5.42246624941165,1.43966954691409,27.6,27.6
2021-08-02,"chehalis_doty",-1.47459708797514,-1.47459708797514,5.42246624941165,1.43966954691409,27.1,27.1
2021-08-03,"chehalis_doty",-1.48492595998005,-1.48492595998005,5.42246624941165,1.43966954691409,26.7,26.7
2021-08-04,"chehalis_doty",-1.51414878685089,-1.51414878685089,5.42246624941165,1.43966954691409,25.6,25.6
2021-08-05,"chehalis_doty",-1.53062237738293,-1.53062237738293,5.42246624941165,1.43966954691409,25,25
2021-08-06,"chehalis_doty",-1.51414878685089,-1.51414878685089,5.42246624941165,1.43966954691409,25.6,25.6
2021-08-07,"chehalis_doty",-1.46441956020963,-1.46441956020963,5.42246624941165,1.43966954691409,27.5,27.5
2021-08-08,"chehalis_doty",-1.42275534307711,-1.42275534307711,5.42246624941165,1.43966954691409,29.2,29.2
2021-08-09,"chehalis_doty",-1.44942752838299,-1.44942752838299,5.42246624941165,1.43966954691409,28.1,28.1
2021-08-10,"chehalis_doty",-1.50337951929974,-1.50337951929974,5.42246624941165,1.43966954691409,26,26
2021-08-11,"chehalis_doty",-1.53062237738293,-1.53062237738293,5.42246624941165,1.43966954691409,25,25
2021-08-12,"chehalis_doty",-1.56479011003812,-1.56479011003812,5.42246624941165,1.43966954691409,23.8,23.8
2021-08-13,"chehalis_doty",-1.58552609296814,-1.58552609296814,5.42246624941165,1.43966954691409,23.1,23.1
2021-08-14,"chehalis_doty",-1.59765921968311,-1.59765921968311,5.42246624941165,1.43966954691409,22.7,22.7
2021-08-15,"chehalis_doty",-1.59765921968311,-1.59765921968311,5.42246624941165,1.43966954691409,22.7,22.7
2021-08-16,"chehalis_doty",-1.61000805769207,-1.61000805769207,5.42246624941165,1.43966954691409,22.3,22.3
2021-08-17,"chehalis_doty",-1.59765921968311,-1.59765921968311,5.42246624941165,1.43966954691409,22.7,22.7
2021-08-18,"chehalis_doty",-1.58552609296814,-1.58552609296814,5.42246624941165,1.43966954691409,23.1,23.1
2021-08-19,"chehalis_doty",-1.59765921968311,-1.59765921968311,5.42246624941165,1.43966954691409,22.7,22.7
2021-08-20,"chehalis_doty",-1.59460601106141,-1.59460601106141,5.42246624941165,1.43966954691409,22.8,22.8
2021-08-21,"chehalis_doty",-1.55897749165743,-1.55897749165742,5.42246624941165,1.43966954691409,24,24
2021-08-22,"chehalis_doty",-1.54465525552558,-1.54465525552558,5.42246624941165,1.43966954691409,24.5,24.5
2021-08-23,"chehalis_doty",-1.55034876152614,-1.55034876152614,5.42246624941165,1.43966954691409,24.3,24.3
2021-08-24,"chehalis_doty",-1.58853956339119,-1.58853956339119,5.42246624941165,1.43966954691409,23,23
2021-08-25,"chehalis_doty",-1.60690020533491,-1.60690020533491,5.42246624941165,1.43966954691409,22.4,22.4
2021-08-26,"chehalis_doty",-1.61626579229629,-1.61626579229629,5.42246624941165,1.43966954691409,22.1,22.1
2021-08-27,"chehalis_doty",-1.58853956339119,-1.58853956339119,5.42246624941165,1.43966954691409,23,23
2021-08-28,"chehalis_doty",-1.58552609296814,-1.58552609296814,5.42246624941165,1.43966954691409,23.1,23.1
2021-08-29,"chehalis_doty",-1.61000805769207,-1.61000805769207,5.42246624941165,1.43966954691409,22.3,22.3
2021-08-30,"chehalis_doty",-1.64514493816338,-1.64514493816338,5.42246624941165,1.43966954691409,21.2,21.2
2021-08-31,"chehalis_doty",-1.6386227884312,-1.6386227884312,5.42246624941165,1.43966954691409,21.4,21.4
2021-09-01,"chehalis_doty",-1.63216131073845,-1.63216131073845,5.42246624941165,1.43966954691409,21.6,21.6
2021-09-02,"chehalis_doty",-1.65172891014144,-1.65172891014144,5.42246624941165,1.43966954691409,21,21
2021-09-03,"chehalis_doty",-1.66846716207621,-1.66846716207621,5.42246624941165,1.43966954691409,20.5,20.5
2021-09-04,"chehalis_doty",-1.68215438017537,-1.68215438017537,5.42246624941165,1.43966954691409,20.1,20.1
2021-09-05,"chehalis_doty",-1.69611673658151,-1.69611673658151,5.42246624941165,1.43966954691409,19.7,19.7
2021-09-06,"chehalis_doty",-1.68561874567628,-1.68561874567628,5.42246624941165,1.43966954691409,20,20
2021-09-07,"chehalis_doty",-1.68910047649033,-1.68910047649033,5.42246624941165,1.43966954691409,19.9,19.9
2021-09-08,"chehalis_doty",-1.71036552018402,-1.71036552018402,5.42246624941165,1.43966954691409,19.3,19.3
2021-09-09,"chehalis_doty",-1.72859763888876,-1.72859763888876,5.42246624941165,1.43966954691409,18.8,18.8
2021-09-10,"chehalis_doty",-1.71397385995077,-1.71397385995077,5.42246624941165,1.43966954691409,19.2,19.2
2021-09-11,"chehalis_doty",-1.69611673658151,-1.69611673658151,5.42246624941165,1.43966954691409,19.7,19.7
2021-09-12,"chehalis_doty",-1.68910047649033,-1.68910047649033,5.42246624941165,1.43966954691409,19.9,19.9
2021-09-13,"chehalis_doty",-1.71397385995077,-1.71397385995077,5.42246624941165,1.43966954691409,19.2,19.2
2021-09-14,"chehalis_doty",-1.72491272922247,-1.72491272922247,5.42246624941165,1.43966954691409,18.9,18.9
2021-09-15,"chehalis_doty",-1.73230220149953,-1.73230220149953,5.42246624941165,1.43966954691409,18.7,18.7
2021-09-16,"chehalis_doty",-1.7511273060771,-1.7511273060771,5.42246624941165,1.43966954691409,18.2,18.2
2021-09-17,"chehalis_doty",-1.68910047649033,-1.68910047649033,5.42246624941165,1.43966954691409,19.9,19.9
2021-09-18,"chehalis_doty",-0.658862550830991,-0.658862550830991,5.42246624941165,1.43966954691409,87.7,87.7
2021-09-19,"chehalis_doty",-0.527223179045877,-0.527223179045877,5.42246624941165,1.43966954691409,106,106
2021-09-20,"chehalis_doty",-0.80951639729447,-0.809516397294471,5.42246624941165,1.43966954691409,70.6,70.6
2021-09-21,"chehalis_doty",-1.08186969353899,-1.08186969353899,5.42246624941165,1.43966954691409,47.7,47.7
2021-09-22,"chehalis_doty",-1.22352521977209,-1.22352521977209,5.42246624941165,1.43966954691409,38.9,38.9
2021-09-23,"chehalis_doty",-1.3028868787837,-1.3028868787837,5.42246624941165,1.43966954691409,34.7,34.7
2021-09-24,"chehalis_doty",-1.36132645426986,-1.36132645426986,5.42246624941165,1.43966954691409,31.9,31.9
2021-09-25,"chehalis_doty",-1.40398112336408,-1.40398112336408,5.42246624941165,1.43966954691409,30,30
2021-09-26,"chehalis_doty",-1.42275534307711,-1.42275534307711,5.42246624941165,1.43966954691409,29.2,29.2
2021-09-27,"chehalis_doty",-0.429574415881771,-0.429574415881771,5.42246624941165,1.43966954691409,122,122
2021-09-28,"chehalis_doty",-0.132917746969946,-0.132917746969945,5.42246624941165,1.43966954691409,187,187
2021-09-29,"chehalis_doty",-0.286059364246572,-0.286059364246572,5.42246624941165,1.43966954691409,150,150
2021-09-30,"chehalis_doty",-0.254378127847693,-0.254378127847693,5.42246624941165,1.43966954691409,157,157
2021-10-01,"chehalis_doty",-0.118216587778651,-0.118216587778651,5.42246624941165,1.43966954691409,191,191
2021-10-02,"chehalis_doty",-0.44686835092061,-0.44686835092061,5.42246624941165,1.43966954691409,119,119
2021-10-03,"chehalis_doty",-0.647861807547525,-0.647861807547524,5.42246624941165,1.43966954691409,89.1,89.1
2021-10-04,"chehalis_doty",-0.773101236987562,-0.773101236987562,5.42246624941165,1.43966954691409,74.4,74.4
2021-10-05,"chehalis_doty",-0.818428044248605,-0.818428044248605,5.42246624941165,1.43966954691409,69.7,69.7
2021-10-06,"chehalis_doty",-0.720093462198377,-0.720093462198377,5.42246624941165,1.43966954691409,80.3000000000001,80.3
2021-10-07,"chehalis_doty",-0.704695209486021,-0.704695209486021,5.42246624941165,1.43966954691409,82.1,82.1
2021-10-08,"chehalis_doty",-0.810500952871138,-0.810500952871138,5.42246624941165,1.43966954691409,70.5,70.5
2021-10-09,"chehalis_doty",-0.888628592417161,-0.888628592417162,5.42246624941165,1.43966954691409,63,63
2021-10-10,"chehalis_doty",-0.823428813458655,-0.823428813458655,5.42246624941165,1.43966954691409,69.2,69.2
2021-10-11,"chehalis_doty",-0.78629627937168,-0.78629627937168,5.42246624941165,1.43966954691409,73,73
2021-10-12,"chehalis_doty",-0.874441375013124,-0.874441375013124,5.42246624941165,1.43966954691409,64.3,64.3
2021-10-13,"chehalis_doty",-0.77778502980609,-0.77778502980609,5.42246624941165,1.43966954691409,73.9,73.9
2021-10-14,"chehalis_doty",-0.758321874256099,-0.758321874256099,5.42246624941165,1.43966954691409,76,76
2021-10-15,"chehalis_doty",-0.700477808290334,-0.700477808290334,5.42246624941165,1.43966954691409,82.6,82.6
2021-10-16,"chehalis_doty",-0.736726232994759,-0.73672623299476,5.42246624941165,1.43966954691409,78.4,78.4
2021-10-17,"chehalis_doty",-0.616612700895783,-0.616612700895783,5.42246624941165,1.43966954691409,93.2,93.2
2021-10-18,"chehalis_doty",-0.369610597328034,-0.369610597328034,5.42246624941165,1.43966954691409,133,133
2021-10-19,"chehalis_doty",-0.520701029313694,-0.520701029313694,5.42246624941165,1.43966954691409,107,107
2021-10-20,"chehalis_doty",-0.495208118854417,-0.495208118854417,5.42246624941165,1.43966954691409,111,111
2021-10-21,"chehalis_doty",-0.3592431833276,-0.3592431833276,5.42246624941165,1.43966954691409,135,135
2021-10-22,"chehalis_doty",0.127345762975487,0.127345762975487,5.42246624941165,1.43966954691409,272,272
2021-10-23,"chehalis_doty",0.109235884659549,0.109235884659549,5.42246624941165,1.43966954691409,265,265
2021-10-24,"chehalis_doty",0.253135264780874,0.253135264780874,5.42246624941165,1.43966954691409,326,326
2021-10-25,"chehalis_doty",0.758678575789908,0.758678575789907,5.42246624941165,1.43966954691409,675,675
2021-10-26,"chehalis_doty",1.36248155889062,1.36248155889062,5.42246624941165,1.43966954691409,1610,1610
2021-10-27,"chehalis_doty",1.27034619707053,1.27034619707053,5.42246624941165,1.43966954691409,1410,1410
2021-10-28,"chehalis_doty",1.6541136535336,1.6541136535336,5.42246624941165,1.43966954691409,2450,2450
2021-10-29,"chehalis_doty",1.72927922529428,1.72927922529428,5.42246624941165,1.43966954691409,2730,2730
2021-10-30,"chehalis_doty",1.13478057391059,1.13478057391059,5.42246624941165,1.43966954691409,1160,1160
2021-10-31,"chehalis_doty",0.784931264292678,0.784931264292678,5.42246624941165,1.43966954691409,701,701
2021-11-01,"chehalis_doty",0.551612592886641,0.551612592886641,5.42246624941165,1.43966954691409,501,501
2021-11-02,"chehalis_doty",0.395228404265391,0.395228404265391,5.42246624941165,1.43966954691409,400,400
2021-11-03,"chehalis_doty",0.312329687758964,0.312329687758964,5.42246624941165,1.43966954691409,355,355
2021-11-04,"chehalis_doty",1.16409310231742,1.16409310231742,5.42246624941165,1.43966954691409,1210,1210
2021-11-05,"chehalis_doty",1.30400140877505,1.30400140877505,5.42246624941165,1.43966954691409,1480,1480
2021-11-06,"chehalis_doty",1.25035621769524,1.25035621769524,5.42246624941165,1.43966954691409,1370,1370
2021-11-07,"chehalis_doty",1.51661452888381,1.51661452888381,5.42246624941165,1.43966954691409,2010,2010
2021-11-08,"chehalis_doty",1.46646670755964,1.46646670755964,5.42246624941165,1.43966954691409,1870,1870
2021-11-09,"chehalis_doty",1.31794041519067,1.31794041519067,5.42246624941165,1.43966954691409,1510,1510
2021-11-10,"chehalis_doty",1.25035621769524,1.25035621769524,5.42246624941165,1.43966954691409,1370,1370
2021-11-11,"chehalis_doty",1.48116786675094,1.48116786675094,5.42246624941165,1.43966954691409,1910,1910
2021-11-12,"chehalis_doty",2.21707381362411,2.21707381362411,5.42246624941165,1.43966954691409,5510,5510
2021-11-13,"chehalis_doty",1.79246857204453,1.79246857204453,5.42246624941165,1.43966954691409,2990,2990
2021-11-14,"chehalis_doty",1.82646902209398,1.82646902209398,5.42246624941165,1.43966954691409,3140,3140
2021-11-15,"chehalis_doty",2.00836783981727,2.00836783981727,5.42246624941165,1.43966954691409,4080,4080
2021-11-16,"chehalis_doty",1.73434934884955,1.73434934884955,5.42246624941165,1.43966954691409,2750,2750
2021-11-17,"chehalis_doty",1.35379889779591,1.35379889779591,5.42246624941165,1.43966954691409,1590,1590
2021-11-18,"chehalis_doty",1.14074287526633,1.14074287526633,5.42246624941165,1.43966954691409,1170,1170
2021-11-19,"chehalis_doty",1.24526752209299,1.24526752209299,5.42246624941165,1.43966954691409,1360,1360
2021-11-20,"chehalis_doty",1.10417633567517,1.10417633567517,5.42246624941165,1.43966954691409,1110,1110
2021-11-21,"chehalis_doty",0.941313475115369,0.941313475115369,5.42246624941165,1.43966954691409,878,878
2021-11-22,"chehalis_doty",0.795746263061499,0.795746263061499,5.42246624941165,1.43966954691409,712,712
2021-11-23,"chehalis_doty",0.727100236042286,0.727100236042286,5.42246624941165,1.43966954691409,645,645
2021-11-24,"chehalis_doty",0.598517842866182,0.598517842866182,5.42246624941165,1.43966954691409,536,536
2021-11-25,"chehalis_doty",0.514596253154754,0.514596253154755,5.42246624941165,1.43966954691409,475,475
2021-11-26,"chehalis_doty",0.658091806864563,0.658091806864563,5.42246624941165,1.43966954691409,584,584
2021-11-27,"chehalis_doty",0.673384295763537,0.673384295763537,5.42246624941165,1.43966954691409,597,597
2021-11-28,"chehalis_doty",1.18110465893525,1.18110465893525,5.42246624941165,1.43966954691409,1240,1240
2021-11-29,"chehalis_doty",1.1287666502559,1.1287666502559,5.42246624941165,1.43966954691409,1150,1150
2021-11-30,"chehalis_doty",0.958503648889789,0.958503648889789,5.42246624941165,1.43966954691409,900,900
2021-12-01,"chehalis_doty",0.81971702833283,0.81971702833283,5.42246624941165,1.43966954691409,737,737
2021-12-02,"chehalis_doty",0.69401761017766,0.694017610177659,5.42246624941165,1.43966954691409,615,615
2021-12-03,"chehalis_doty",0.576130567971051,0.576130567971051,5.42246624941165,1.43966954691409,519,519
2021-12-04,"chehalis_doty",0.565340388380546,0.565340388380547,5.42246624941165,1.43966954691409,511,511
2021-12-05,"chehalis_doty",0.608808458387567,0.608808458387568,5.42246624941165,1.43966954691409,544,544
2021-12-06,"chehalis_doty",0.539021241884314,0.539021241884314,5.42246624941165,1.43966954691409,492,492
2021-12-07,"chehalis_doty",0.496822903705741,0.496822903705741,5.42246624941165,1.43966954691409,463,463
2021-12-08,"chehalis_doty",0.573448696519554,0.573448696519554,5.42246624941165,1.43966954691409,517,517
2021-12-09,"chehalis_doty",0.654514440108868,0.654514440108868,5.42246624941165,1.43966954691409,581,581
2021-12-10,"chehalis_doty",0.760733618244675,0.760733618244676,5.42246624941165,1.43966954691409,677,677
2021-12-11,"chehalis_doty",2.15652076513849,2.15652076513849,5.42246624941165,1.43966954691409,5049.99999999999,5050
2021-12-12,"chehalis_doty",1.79709928148231,1.79709928148231,5.42246624941165,1.43966954691409,3010,3010
2021-12-13,"chehalis_doty",1.49199308080794,1.49199308080794,5.42246624941165,1.43966954691409,1940,1940
2021-12-14,"chehalis_doty",1.28496997600852,1.28496997600852,5.42246624941165,1.43966954691409,1440,1440
2021-12-15,"chehalis_doty",1.1287666502559,1.1287666502559,5.42246624941165,1.43966954691409,1150,1150
2021-12-16,"chehalis_doty",1.00909673402408,1.00909673402408,5.42246624941165,1.43966954691409,967.999999999999,968
2021-12-17,"chehalis_doty",0.912232788174028,0.912232788174028,5.42246624941165,1.43966954691409,842,842
2021-12-18,"chehalis_doty",1.44764160298208,1.44764160298208,5.42246624941165,1.43966954691409,1820,1820
2021-12-19,"chehalis_doty",1.60416289799777,1.60416289799777,5.42246624941165,1.43966954691409,2280,2280
2021-12-20,"chehalis_doty",1.38789672969195,1.38789672969195,5.42246624941165,1.43966954691409,1670,1670
2021-12-21,"chehalis_doty",1.29929221214037,1.29929221214037,5.42246624941165,1.43966954691409,1470,1470
2021-12-22,"chehalis_doty",1.44764160298208,1.44764160298208,5.42246624941165,1.43966954691409,1820,1820
2021-12-23,"chehalis_doty",1.77363070312014,1.77363070312014,5.42246624941165,1.43966954691409,2910,2910
2021-12-24,"chehalis_doty",1.60416289799777,1.60416289799777,5.42246624941165,1.43966954691409,2280,2280
2021-12-25,"chehalis_doty",1.50265217247766,1.50265217247766,5.42246624941165,1.43966954691409,1970,1970
2021-12-26,"chehalis_doty",1.29929221214037,1.29929221214037,5.42246624941165,1.43966954691409,1470,1470
2021-12-27,"chehalis_doty",1.09789028514412,1.09789028514412,5.42246624941165,1.43966954691409,1100,1100
2021-12-28,"chehalis_doty",0.936550458671189,0.936550458671189,5.42246624941165,1.43966954691409,872,872
2021-12-29,"chehalis_doty",0.798666816108582,0.798666816108582,5.42246624941165,1.43966954691409,715,715
2021-12-30,"chehalis_doty",0.727100236042286,0.727100236042286,5.42246624941165,1.43966954691409,645,645
2021-12-31,"chehalis_doty",0.633887133365105,0.633887133365105,5.42246624941165,1.43966954691409,564,564
2022-01-01,"chehalis_doty",0.529067689983782,0.529067689983782,5.42246624941165,1.43966954691409,485,485
2022-01-02,"chehalis_doty",0.618948840569329,0.618948840569329,5.42246624941165,1.43966954691409,552,552
2022-01-03,"chehalis_doty",1.55362397089579,1.55362397089579,5.42246624941165,1.43966954691409,2120,2120
2022-01-04,"chehalis_doty",1.24526752209299,1.24526752209299,5.42246624941165,1.43966954691409,1360,1360
2022-01-05,"chehalis_doty",1.1287666502559,1.1287666502559,5.42246624941165,1.43966954691409,1150,1150
2022-01-06,"chehalis_doty",2.61916213468019,2.61916213468019,5.42246624941165,1.43966954691409,9829.99999999999,9830
2022-01-07,"chehalis_doty",2.79709398011969,2.79709398011969,5.42246624941165,1.43966954691409,12700,12700
2022-01-08,"chehalis_doty",2.03998401098796,2.03998401098796,5.42246624941165,1.43966954691409,4270,4270
2022-01-09,"chehalis_doty",1.5793529805562,1.5793529805562,5.42246624941165,1.43966954691409,2200,2200
2022-01-10,"chehalis_doty",1.32708007130531,1.32708007130531,5.42246624941165,1.43966954691409,1530,1530
2022-01-11,"chehalis_doty",1.47385617983671,1.47385617983671,5.42246624941165,1.43966954691409,1890,1890
2022-01-12,"chehalis_doty",2.19919699272503,2.19919699272503,5.42246624941165,1.43966954691409,5370,5370
2022-01-13,"chehalis_doty",1.80169932374527,1.80169932374527,5.42246624941165,1.43966954691409,3029.99999999999,3030
2022-01-14,"chehalis_doty",1.54703999891774,1.54703999891774,5.42246624941165,1.43966954691409,2100,2100
2022-01-15,"chehalis_doty",1.31794041519067,1.31794041519067,5.42246624941165,1.43966954691409,1510,1510
2022-01-16,"chehalis_doty",1.12270020258569,1.12270020258569,5.42246624941165,1.43966954691409,1140,1140
2022-01-17,"chehalis_doty",0.958503648889789,0.958503648889789,5.42246624941165,1.43966954691409,899.999999999999,900
2022-01-18,"chehalis_doty",0.84106258027349,0.84106258027349,5.42246624941165,1.43966954691409,759.999999999999,760
2022-01-19,"chehalis_doty",0.745170521127498,0.745170521127498,5.42246624941165,1.43966954691409,661.999999999999,662
2022-01-20,"chehalis_doty",0.851043996018342,0.851043996018342,5.42246624941165,1.43966954691409,770.999999999999,771
2022-01-21,"chehalis_doty",0.839232266057527,0.839232266057527,5.42246624941165,1.43966954691409,758,758
2022-01-22,"chehalis_doty",0.696272819441362,0.696272819441361,5.42246624941165,1.43966954691409,617,617
2022-01-23,"chehalis_doty",0.580134059417478,0.580134059417478,5.42246624941165,1.43966954691409,522,522
2022-01-24,"chehalis_doty",0.489280985495883,0.489280985495883,5.42246624941165,1.43966954691409,458,458
2022-01-25,"chehalis_doty",0.40385713439668,0.40385713439668,5.42246624941165,1.43966954691409,405,405
2022-01-26,"chehalis_doty",0.327808965512114,0.327808965512114,5.42246624941165,1.43966954691409,363,363
2022-01-27,"chehalis_doty",0.257383619572115,0.257383619572115,5.42246624941165,1.43966954691409,328,328
2022-01-28,"chehalis_doty",0.195403331165509,0.195403331165509,5.42246624941165,1.43966954691409,300,300
2022-01-29,"chehalis_doty",0.13999827752675,0.13999827752675,5.42246624941165,1.43966954691409,277,277
2022-01-30,"chehalis_doty",0.159774811761527,0.159774811761527,5.42246624941165,1.43966954691409,285,285
2022-01-31,"chehalis_doty",0.372278794649059,0.372278794649059,5.42246624941165,1.43966954691409,387,387
2022-02-01,"chehalis_doty",0.354094409462967,0.354094409462967,5.42246624941165,1.43966954691409,377,377
2022-02-02,"chehalis_doty",0.335421138606427,0.335421138606427,5.42246624941165,1.43966954691409,367,367
